YEAR,MONTH,Datetime,Rainfall,SPI
1925,Feb,01-02-1925,0.0,-0.6503951155186041
1925,Mar,01-03-1925,0.0,-0.6697325609605339
1925,Apr,01-04-1925,0.0,-0.6104122330387941
1925,May,01-05-1925,13.857,0.3812079909930625
1925,Jun,01-06-1925,117.165,1.466567430711488
1925,Jul,01-07-1925,298.676,0.8354851218086253
1925,Aug,01-08-1925,67.067,-1.1210789770916738
1925,Sep,01-09-1925,7.08,-1.2770997332405756
1925,Oct,01-10-1925,0.208,-0.6711849504261046
1925,Nov,01-11-1925,31.804,2.384740773085522
1925,Dec,01-12-1925,0.002,-0.6346495320949596
1926,Jan,01-01-1926,20.532,2.7556665379052028
1926,Feb,01-02-1926,1.43,-0.5037490415442951
1926,Mar,01-03-1926,19.567,2.042949500956635
1926,Apr,01-04-1926,7.982,0.515493878396149
1926,May,01-05-1926,20.854,1.0323459694496524
1926,Jun,01-06-1926,13.922,-0.7908792949103928
1926,Jul,01-07-1926,203.075,-0.09717220477609306
1926,Aug,01-08-1926,239.316,0.7327774751985049
1926,Sep,01-09-1926,196.169,1.6206833514868921
1926,Oct,01-10-1926,0.0,-0.6902155726475988
1926,Nov,01-11-1926,1.13,-0.41220105756079184
1926,Dec,01-12-1926,0.01,-0.6334269025472203
1927,Jan,01-01-1927,0.0,-0.9799370595991537
1927,Feb,01-02-1927,13.24,0.7073629400197529
1927,Mar,01-03-1927,2.779,-0.28446433128466064
1927,Apr,01-04-1927,1.123,-0.4520067503099741
1927,May,01-05-1927,9.824,0.005898648829930834
1927,Jun,01-06-1927,15.41,-0.7583436195839747
1927,Jul,01-07-1927,238.871,0.25204382499793226
1927,Aug,01-08-1927,332.251,1.7330047589190927
1927,Sep,01-09-1927,58.512,-0.4889059217882801
1927,Oct,01-10-1927,10.664,0.28546978970825326
1927,Nov,01-11-1927,13.995,0.7608659259191858
1927,Dec,01-12-1927,16.133,1.8306301222274248
1928,Jan,01-01-1928,3.081,-0.4193781913003555
1928,Feb,01-02-1928,11.261,0.5044170796035586
1928,Mar,01-03-1928,1.622,-0.4448656777168253
1928,Apr,01-04-1928,1.537,-0.39360971571537806
1928,May,01-05-1928,2.141,-0.7090782110360102
1928,Jun,01-06-1928,16.516,-0.7341605168211937
1928,Jul,01-07-1928,176.907,-0.3524600879788724
1928,Aug,01-08-1928,162.208,-0.09710927783455232
1928,Sep,01-09-1928,55.861,-0.5295324149085173
1928,Oct,01-10-1928,34.034,2.423669988344437
1928,Nov,01-11-1928,22.339,1.5216953787102416
1928,Dec,01-12-1928,12.452,1.2680677015739814
1929,Jan,01-01-1929,0.439,-0.9000651533404154
1929,Feb,01-02-1929,0.623,-0.5865066511228039
1929,Mar,01-03-1929,0.0,-0.6697325609605339
1929,Apr,01-04-1929,6.672,0.3307109911523785
1929,May,01-05-1929,2.305,-0.6938164376378565
1929,Jun,01-06-1929,40.451,-0.21081280920169695
1929,Jul,01-07-1929,181.282,-0.3097787791661177
1929,Aug,01-08-1929,170.984,-0.0026562230981031767
1929,Sep,01-09-1929,7.61,-1.2689774996103513
1929,Oct,01-10-1929,1.218,-0.5787766406005783
1929,Nov,01-11-1929,0.0,-0.5152376445279412
1929,Dec,01-12-1929,13.781,1.4711770351921358
1930,Jan,01-01-1930,7.42,0.3700619026783801
1930,Feb,01-02-1930,3.527,-0.28870231628266874
1930,Mar,01-03-1930,0.0,-0.6697325609605339
1930,Apr,01-04-1930,3.028,-0.18329575779136145
1930,May,01-05-1930,19.018,0.8614885550654463
1930,Jun,01-06-1930,103.338,1.1642349154303184
1930,Jul,01-07-1930,271.283,0.5682464721382751
1930,Aug,01-08-1930,91.401,-0.8591805456927727
1930,Sep,01-09-1930,23.467,-1.0259694643754957
1930,Oct,01-10-1930,15.245,0.7046009454614561
1930,Nov,01-11-1930,0.187,-0.4981864571271828
1930,Dec,01-12-1930,0.1,-0.6196723201351556
1931,Jan,01-01-1931,0.2,-0.9435489474083847
1931,Feb,01-02-1931,3.369,-0.30490516921129873
1931,Mar,01-03-1931,1.508,-0.4606701319028811
1931,Apr,01-04-1931,0.845,-0.4912202179846066
1931,May,01-05-1931,5.083,-0.4352968858081567
1931,Jun,01-06-1931,18.763,-0.6850290232335182
1931,Jul,01-07-1931,110.993,-0.995499125483764
1931,Aug,01-08-1931,329.724,1.7058075313303278
1931,Sep,01-09-1931,78.002,-0.19022227376360223
1931,Oct,01-10-1931,39.215,2.8976971697365603
1931,Nov,01-11-1931,0.006,-0.5146905476059915
1931,Dec,01-12-1931,0.0,-0.6349551894818942
1932,Jan,01-01-1932,0.0,-0.9799370595991537
1932,Feb,01-02-1932,0.652,-0.5835327097624858
1932,Mar,01-03-1932,6.764,0.26799838741212073
1932,Apr,01-04-1932,2.803,-0.21503327659277244
1932,May,01-05-1932,2.659,-0.6608733414003787
1932,Jun,01-06-1932,31.876,-0.3983083844194611
1932,Jul,01-07-1932,117.485,-0.9321649410695007
1932,Aug,01-08-1932,340.39,1.8206020028229164
1932,Sep,01-09-1932,72.3,-0.277605247649529
1932,Oct,01-10-1932,0.134,-0.6779554602549052
1932,Nov,01-11-1932,0.0,-0.5152376445279412
1932,Dec,01-12-1932,0.0,-0.6349551894818942
1933,Jan,01-01-1933,0.041,-0.9724774966000458
1933,Feb,01-02-1933,13.845,0.7694055097781146
1933,Mar,01-03-1933,4.733,-0.01357044111313988
1933,Apr,01-04-1933,20.898,2.3373685132362563
1933,May,01-05-1933,32.101,2.0789872219437635
1933,Jun,01-06-1933,199.104,3.2581942456115964
1933,Jul,01-07-1933,99.115,-1.1113776594444262
1933,Aug,01-08-1933,402.437,2.4883924184145823
1933,Sep,01-09-1933,125.591,0.5390776813850074
1933,Oct,01-10-1933,10.213,0.24420627710299353
1933,Nov,01-11-1933,0.106,-0.5055722655735005
1933,Dec,01-12-1933,0.482,-0.5612917592306148
1934,Jan,01-01-1934,3.764,-0.29511278816887915
1934,Feb,01-02-1934,0.0,-0.6503951155186041
1934,Mar,01-03-1934,10.534,0.7906544600562525
1934,Apr,01-04-1934,0.0,-0.6104122330387941
1934,May,01-05-1934,0.456,-0.8658836267426495
1934,Jun,01-06-1934,139.921,1.9641358633243664
1934,Jul,01-07-1934,108.815,-1.016747100476719
1934,Aug,01-08-1934,250.91,0.8575596899449028
1934,Sep,01-09-1934,32.351,-0.8898224387699941
1934,Oct,01-10-1934,0.0,-0.6902155726475988
1934,Nov,01-11-1934,1.28,-0.39852363451205514
1934,Dec,01-12-1934,11.999,1.1988363034332563
1935,Jan,01-01-1935,16.657,2.05064686420905
1935,Feb,01-02-1935,4.605,-0.17815373744049728
1935,Mar,01-03-1935,2.365,-0.3418594543813901
1935,Apr,01-04-1935,20.171,2.234821063597918
1935,May,01-05-1935,2.732,-0.6540799910463223
1935,Jun,01-06-1935,18.264,-0.695939844461934
1935,Jul,01-07-1935,278.353,0.637219467179686
1935,Aug,01-08-1935,61.734,-1.178476212837967
1935,Sep,01-09-1935,105.432,0.23014162902331003
1935,Oct,01-10-1935,9.898,0.21538586364255724
1935,Nov,01-11-1935,1.252,-0.40107675348115285
1935,Dec,01-12-1935,2.387,-0.2701530981752466
1936,Jan,01-01-1936,0.188,-0.9457322341398307
1936,Feb,01-02-1936,10.556,0.43211953963720384
1936,Mar,01-03-1936,15.448,1.4719096168130859
1936,Apr,01-04-1936,1.86,-0.3480487442804637
1936,May,01-05-1936,4.594,-0.4808030272209438
1936,Jun,01-06-1936,204.245,3.3706041292494104
1936,Jul,01-07-1936,144.391,-0.6696773308029925
1936,Aug,01-08-1936,147.045,-0.26030340602151414
1936,Sep,01-09-1936,72.121,-0.28034841712086916
1936,Oct,01-10-1936,0.024,-0.6880197316220419
1936,Nov,01-11-1936,16.527,0.99174082698186
1936,Dec,01-12-1936,7.96,0.5815612105184892
1937,Jan,01-01-1937,0.0,-0.9799370595991537
1937,Feb,01-02-1937,29.334,2.357797845294247
1937,Mar,01-03-1937,0.0,-0.6697325609605339
1937,Apr,01-04-1937,3.242,-0.15310985102024172
1937,May,01-05-1937,4.778,-0.46368006194496675
1937,Jun,01-06-1937,26.917,-0.5067387701343172
1937,Jul,01-07-1937,190.629,-0.218591992086617
1937,Aug,01-08-1937,28.031,-1.5412099530137362
1937,Sep,01-09-1937,132.936,0.6516395795246309
1937,Oct,01-10-1937,2.554,-0.4565414901779021
1937,Nov,01-11-1937,2.652,-0.2734208050262777
1937,Dec,01-12-1937,4.674,0.07936612378466262
1938,Jan,01-01-1938,4.187,-0.21815193088540233
1938,Feb,01-02-1938,0.195,-0.6303979236130164
1938,Mar,01-03-1938,3.974,-0.11879483345714395
1938,Apr,01-04-1938,0.405,-0.5532846991962546
1938,May,01-05-1938,4.562,-0.48378093422546176
1938,Jun,01-06-1938,144.559,2.0655474642409852
1938,Jul,01-07-1938,196.205,-0.16419405427177822
1938,Aug,01-08-1938,65.293,-1.1401719259410878
1938,Sep,01-09-1938,13.229,-1.1828664981608554
1938,Oct,01-10-1938,1.556,-0.5478518794906496
1938,Nov,01-11-1938,0.0,-0.5152376445279412
1938,Dec,01-12-1938,0.004,-0.6343438747080248
1939,Jan,01-01-1939,2.275,-0.5660222834291551
1939,Feb,01-02-1939,9.616,0.3357228196820635
1939,Mar,01-03-1939,7.549,0.3768273043950499
1939,Apr,01-04-1939,0.928,-0.47951259993786366
1939,May,01-05-1939,0.175,-0.8920333726260712
1939,Jun,01-06-1939,58.049,0.17397402842888185
1939,Jul,01-07-1939,130.734,-0.8029113043928872
1939,Aug,01-08-1939,103.327,-0.7308251296960897
1939,Sep,01-09-1939,50.634,-0.6096360284654693
1939,Oct,01-10-1939,0.083,-0.6826216224342141
1939,Nov,01-11-1939,0.104,-0.5057546312141504
1939,Dec,01-12-1939,0.214,-0.602249849079874
1940,Jan,01-01-1940,7.407,0.3676966753859803
1940,Feb,01-02-1940,19.637,1.3633733842251061
